"filename", "language", "Go", "Markdown", "Go Checksum File", "YAML", "JSON", "Go Module File", "JSON with Comments", "SCSS", "JavaScript", "vue", "HTML", "comment", "blank", "total"
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_authority_btn.go", "Go", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 21
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_base.go", "Go", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_casbin.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_flie_upload_and_download.go", "Go", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 25
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_game.go", "Go", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_initdb.go", "Go", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_jwt.go", "Go", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_menu.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/router/system/sys_user.go", "Go", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/enter.go", "Go", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/example/enter.go", "Go", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/enter.go", "Go", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 18
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/jwt_black_list.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 59
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_announcement.go", "Go", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 38
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_authority.go", "Go", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 149
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_authority_btn.go", "Go", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 63
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_base_menu.go", "Go", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 104
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_casbin.go", "Go", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 9, 133
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_file_breakpoint_continue.go", "Go", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 75
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_file_upload_download.go", "Go", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 85
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_game.go", "Go", 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 32, 283
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_httpRequest_record.go", "Go", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_initdb.go", "Go", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 24, 194
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_initdb_mysql.go", "Go", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 96
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_menu.go", "Go", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 22, 210
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/service/system/sys_user.go", "Go", 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 170
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/settings.yaml", "YAML", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 52
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/api.go", "Go", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 86
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/authorities_menus.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 13
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/authority.go", "Go", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 91
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/casbin.go", "Go", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 122
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/dictionary.go", "Go", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 8
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/menu.go", "Go", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 13
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/source/system/user.go", "Go", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 111
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/directory.go", "Go", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 45
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/file_breakpoint_continue.go", "Go", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 84
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/fmt_plus.go", "Go", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 26
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/hash.go", "Go", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 27
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/human_duration.go", "Go", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/jwt.go", "Go", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 91
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/jwt_clamis.go", "Go", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 106
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/string.go", "Go", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 28
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/upload/local.go", "Go", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 70
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/upload/upload.go", "Go", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 25
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/validator.go", "Go", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 17, 211
"/Users/lyt/Desktop/github-repo/nbuctf_go/server/utils/verify.go", "Go", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17
"/Users/lyt/Desktop/github-repo/nbuctf_go/开发文档.md", "Markdown", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 55
"Total", "-", 5987, 344, 502, 2853, 617, 118, 8, 19, 1436, 3556, 13, 871, 1700, 18024
